"id","site","timestamp","year","place","dataset","Openly licenced?","Openly licenced? comments","Downloadable at once","Downloadable at once comments","timely","timely comments","Publicly available online (no access controls)","Publicly available online (no access controls) comments","free","free comments","findable","findable comments","findable_steps","findable_steps comments","Licence URL","Licence URL comments","collector_gov","collector_gov comments","usability","usability comments","collector_name","collector_name comments","collector_non_gov","collector_non_gov comments","online_otherwise","online_otherwise comments","Format 1","Format 2","Format 3","Format 4","Format 5","Format 6","Format 7","Format comment","Data element 1","Data element 2","Data element 3","Data element 4","Data element 5","Data element 6","Data element 7","Data element 8","Data element 9","Data element comment","URL 1","Description URL 1","URL 2","Description URL 2","URL 3","Description URL 3","URL 4","Description URL 4","URL 5","Description URL 5","URL 6","Description URL 6","URL 7","Description URL 7","URL 8","Description URL 8","URL 9","Description URL 9","URL comment","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score","relativeScore"
"191f4390-8678-40d9-b2c0-c0034289e6fa","ar-cities","2018-05-30T18:21:30","2018","san-luis","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Municipalidad de San Luis ",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"9589ddee-c978-4d6c-b2ec-b337058b0b9d","ar-cities","2018-05-30T18:21:06","2018","san-juan","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Municipalidad de San Juan ",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"479d1a4f-30fa-4dfa-b370-2be26cf2e999","ar-cities","2018-05-30T18:20:31","2018","san-isidro","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Datos Abiertos San Isidro - Salud: https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/establecimientos-de-salud - Educación: https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/establecimientos-educativos/archivo/3c072235-749a-4730-a30f-57770e2108d2 - Sedes Municipales: https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/sedes-municipales - Bomberos: https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/bomberos - Comisarias: https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/comisarias",," Creative Commons Attribution ",,"Yes",,"3",,"Municipalidad de San Isidro",,,,,,"XLS",,,,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Comisarías","Dirección","Teléfono","Latitud y longitud",,,,"https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/establecimientos-de-salud","Salud","https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/establecimientos-educativos/archivo/3c072235-749a-4730-a30f-57770e2108d2","Educación","https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/sedes-municipales","Sedes Municipales","https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/bomberos","Bomberos"," https://sis-bue-datos.paisdigital.modernizacion.gob.ar/dataset/comisarias","Comisarias",,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"e442bc91-3cf3-4054-a188-45ddab883845","ar-cities","2018-05-30T18:17:34","2018","salta","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Municipalidad de Salta",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"77af0c19-2e2f-4e2c-bcbf-9e409eeefa73","ar-cities","2018-05-30T18:16:36","2018","rosario","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Datos Abiertos Rosario - Obras e Infraestructura: http://datos.rosario.gob.ar/dataset/barrios - Hospitales: http://datos.rosario.gob.ar/dataset/hospitales-y-centros-de-salud - Seguridad: http://datos.rosario.gob.ar/dataset/comisarias-centros-de-denuncia-guardia-urbana-municipal-emergencias-y-bomberos - Bibliotecas: http://datos.rosario.gob.ar/dataset/bibliotecas-municipales - Deportes: http://datos.rosario.gob.ar/search/field_topic/territorio-y-poblaci%C3%B3n-1/field_topic/recreaci%C3%B3n-y-deporte-24?query=&sort_by=changed",,"    http://opendefinition.org/licenses/odc-by/",,"Yes",,"3",,"Municipalidad de Rosario",,,,,,"CSV","GML",,,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Comisarías","Parques","Dirección","Teléfono","Latitud y longitud",,," http://datos.rosario.gob.ar/dataset/hospitales-y-centros-de-salud","Salud","http://datos.rosario.gob.ar/dataset/comisarias-centros-de-denuncia-guardia-urbana-municipal-emergencias-y-bomberos","Seguridad","http://datos.rosario.gob.ar/dataset/bibliotecas-municipales","Biblioteca","http://datos.rosario.gob.ar/search/field_topic/territorio-y-poblaci%C3%B3n-1/field_topic/recreaci%C3%B3n-y-deporte-24?query=&sort_by=changed","Centros deportivos",,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"996736df-3fa9-4c8e-bcee-8b2b550a5229","ar-cities","2018-05-30T18:13:35","2018","rivadavia","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Municipalidad de Rivadavia",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"f9c33d39-4221-483b-b832-7032f0947c32","ar-cities","2018-05-30T18:12:11","2018","rio-segundo","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"4",,"Datos Abiertos Rio Segundo - Portal de Mapa - Hacer click en el mapa deseado",,"CC-BY-SA-AR (CBA)",,"Yes",,"3",,"Municipalidad de Rio Segundo",,,,,,"CSV","KML","KMZ","XLS",,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Dirección","Teléfono","Latitud y longitud",,,,," http://gobiernoabierto.riosegundo.gob.ar/munirio2/portal/panel/mapas.php#","Salud","http://gobiernoabierto.riosegundo.gob.ar/munirio2/portal/panel/mapas.php# ","Educación","http://gobiernoabierto.riosegundo.gob.ar/munirio2/portal/panel/mapas.php#","Edificios público",,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"b50587f3-d68a-4156-a92f-fb2e1dbc61a7","ar-cities","2018-05-30T18:05:11","2018","rafaela","maps","Yes",,"No",,"Yes",,"Yes",,"Yes",,"3",,"    Ingresar al portal de gobierno abierto de la ciudad de Rafaela, entrar a la sección Relevamiento y Datos de la Ciudad y ahi entrar al Gis de Rafaela y hacer click en el globo y visualizar los lugares públicos de interés.",,"    El Mapa Urbano de Rafaela fue desarrollado por la Dirección de Informática y Comunicaciones, de la Municipalidad de Rafaela. (Prov. de Santa Fe - Argentina) Al igual que en las versiones anteriores, en su desarrollo se empleó exclusivamente software libre; tanto en lo que se refiere a los componentes de la aplicación en sí y los servicios que la conforman, como a las herramientas y tecnologías utilizadas en los ambientes de desarrollo.",,"Yes",,"1",,"    Municipalidad de Rafaela",,,,,,,,,,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Parques","Latitud y longitud",,,,,,"http://200.58.108.122/gis/mapaurbano/","Mapa Urbano de la ciudad de Rafaela",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","65","72"
"329e94da-89be-46fc-9c4f-d1f87f29eb52","ar-cities","2018-05-30T17:38:45","2018","olavarria","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Datos abiertod Olavarría - Información Georeferenciada: http://datosabiertos.olavarria.gov.ar/dashboards/19906/informacion-georeferenciada/",,"http://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"Municipalidad de Olavarría",,,,,,"CSV","JSON","XLS","XML",,,,,"Centros de salud","Establecimientos Educativos","Dirección","Teléfono","Latitud y longitud",,,,,,"http://datosabiertos.olavarria.gov.ar/dashboards/19906/informacion-georeferenciada/","Mapa interactivo",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"72fdfc46-c11b-425c-b56f-23483de26f1b","ar-cities","2018-05-30T17:34:05","2018","neuquen","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Municipalidad de Neuquén ",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"400d9f61-5443-463d-90a1-8a8e1182a535","ar-cities","2018-05-30T17:33:07","2018","moron","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Municipalidad de Morón",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"ddfade74-634e-4044-ae66-29d2171e319c","ar-cities","2018-05-30T17:31:45","2018","moreno","maps","No",,"No",,"Yes",,"Yes",,"Yes",,"2",,"Municipalidad de Moreno - Gobierno Abierto - Mapa interactivo: http://mapas.moreno.gob.ar/?b=0&z=11&lat=-4109746.7239672&lon=-6548934.8135841&l=1&d=&f=&s=&m=0# - IDE Moreno - Metadatos: http://csw.moreno.gob.ar:8080/geonetwork/srv/spa/catalog.search#/metadata/25133a02-4644-45a0-876c-bada7c30b084",,,,"Yes",,"2",,"Municipalidad de Moreno",,,,,,"XML",,,,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Comisarías","Parques","Dirección","Teléfono","Latitud y longitud",,," http://mapas.moreno.gob.ar/?b=0&z=11&lat=-4109746.7239672&lon=-6548934.8135841&l=1&d=&f=&s=&m=0#","Mapa interactivo","http://csw.moreno.gob.ar:8080/geonetwork/srv/spa/catalog.search#/metadata/25133a02-4644-45a0-876c-bada7c30b084","IDE Moreno - Metadatos",,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"eb83d325-9a64-404a-be67-53114cb90919","ar-cities","2018-05-30T17:14:05","2018","mercedes","maps","No",,"No",,"No",,"No",,"No",,"3",,"Datos Abiertos Mercedes - Salud: http://datos.mercedes.gob.ar/dataset/caps-geolocalizacion ",,,,"Yes",,,,"    Municipio de Mercedes",,,,"No",,,,,,,,,,"Centros de salud","Dirección","Teléfono","Latitud y longitud",,,,,,," http://datos.mercedes.gob.ar/dataset/caps-geolocalizacion ","Salud",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"201c98a5-d274-4bfc-8c16-081c77a1fe8b","ar-cities","2018-05-30T17:10:30","2018","lujan","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Portal Municipalidad de Lujan - Gobierno Abierto - Educación: http://datos.lujan.gov.ar/dataviews/237262/listado-de-instituciones-educativas-2017/ - CAPS: http://datos.lujan.gov.ar/dataviews/237186/centros-de-atencion-primaria-de-la-salud-2017/ - Farmacias 24hs: http://datos.lujan.gov.ar/dataviews/235387/farmacias-de-turno/",,"    https://opendatacommons.org/licenses/pddl/",,"Yes",,"3",,"    Municipalidad de Luján",,,,,,"CSV","JSON","KML","XLS",,,,,"Centros de salud","Establecimientos Educativos","Dirección","Teléfono","Latitud y longitud",,,,,,"http://datos.lujan.gov.ar/dataviews/237262/listado-de-instituciones-educativas-2017/","Educación","http://datos.lujan.gov.ar/dataviews/237186/centros-de-atencion-primaria-de-la-salud-2017/","Salud",,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"2e427c02-94b4-4d70-b5f9-53d26350bcb1","ar-cities","2018-05-30T17:08:17","2018","lincoln","maps","No",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Portal Lincoln - Turismo - Mapa servicios: https://www.google.com/maps/d/viewer?mid=1Z5m9Ef96fCOrDirnkXE9NPRUOa0&ll=-34.843780925054105%2C-61.523325219387914&z=12",,,,"Yes",,"3",,"Municipalidad de Lincoln",,,,,,"KML","KMZ",,,,,,,"Centros de salud","Comisarías","Dirección","Teléfono","Latitud y longitud",,,,,,"https://www.google.com/maps/d/viewer?mid=1Z5m9Ef96fCOrDirnkXE9NPRUOa0&ll=-34.843780925054105%2C-61.523325219387914&z=12","Mapa de servicios",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","70","78"
"21dccba9-73fa-4caa-8326-661016cc2f8b","ar-cities","2018-05-30T17:06:00","2018","la-plata","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Datos Abiertos La Plata - Espacios públicos: http://catalogo.datos.laplata.gov.ar/dataviews/240251/espacios-verdes-casco-urbano/ - Bomberos: http://catalogo.datos.laplata.gov.ar/dataviews/243920/bomberos/ - Fuerzas de Seguridad: http://catalogo.datos.laplata.gov.ar/dataviews/243919/fuerza-publica-seguridad2/ - Hospitales públicos y privados: http://catalogo.datos.laplata.gov.ar/dataviews/239606/clinicas-y-hospitales-privados/ - http://catalogo.datos.laplata.gov.ar/dataviews/239607/centros-de-salud-municipales/ - http://catalogo.datos.laplata.gov.ar/dataviews/239605/hospitales-provinciales/ - Edificios Municipales: http://catalogo.datos.laplata.gov.ar/dataviews/239580/edificios-provinciales/ - Escuelas:http://catalogo.datos.laplata.gov.ar/dataviews/239646/escuelas-medias/",,"http://opendatacommons.org/licenses/pddl/",,"Yes",,"2",,"Municipalidad de La Plata",,,,,,"CSV","XLS",,,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Comisarías","Parques","Dirección","Teléfono","Latitud y longitud",,,"http://catalogo.datos.laplata.gov.ar/dataviews/239646/escuelas-medias/","Escuelas"," http://catalogo.datos.laplata.gov.ar/dataviews/240251/espacios-verdes-casco-urbano/","Espacios públicos","http://catalogo.datos.laplata.gov.ar/dataviews/243920/bomberos/","Bomberos"," http://catalogo.datos.laplata.gov.ar/dataviews/243919/fuerza-publica-seguridad2/","Seguridad","http://catalogo.datos.laplata.gov.ar/dataviews/239606/clinicas-y-hospitales-privados/","Hospitales privados","http://catalogo.datos.laplata.gov.ar/dataviews/239607/centros-de-salud-municipales/","CAPS municipales"," http://catalogo.datos.laplata.gov.ar/dataviews/239605/hospitales-provinciales/","Hospitales provinciales","http://catalogo.datos.laplata.gov.ar/dataviews/239580/edificios-provinciales/","Edificios municipales","http://catalogo.datos.laplata.gov.ar/dataviews/239646/escuelas-medias/","Escuelas",,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"3773d0bc-50a3-48e5-9107-5183a4b8d1bc","ar-cities","2018-05-30T17:00:14","2018","junin","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Municipio de Junin",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"2119efd7-ddaf-49e8-b754-afac2b5afa20","ar-cities","2018-05-30T16:59:40","2018","gualeguaychu","maps","Yes",,"Yes",,"No",,"Yes",,"Yes",,"2",,"Portal de datos Gualeguaychu . Mapas: http://data.gualeguaychu.gov.ar/dataset?groups=mapas",,"http://www.opendefinition.org/okd/",,"Yes",,"2",,"    Secretaría de Habitat",,,,,,"GeoJSON","KML",,,,,,,"Centros de salud","Comisarías","Dirección","Teléfono","Latitud y longitud",,,,,,"http://data.gualeguaychu.gov.ar/dataset?groups=mapas","Datos de CAPS y comisarias",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","75","83"
"dbde6003-e6a4-4585-96a7-de04108b6edb","ar-cities","2018-05-30T16:57:05","2018","godoy-cruz","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"Municipalidad de Godoy Cruz",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"088f6c13-a57f-48ea-8c69-e5d01ebf34df","ar-cities","2018-05-30T16:56:32","2018","general-pueyrredon","maps","Yes",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Municipalidad de Gral Pueyrredon - Mapas: https://gis.mardelplata.gob.ar/app_mapa_interactivo/planodigital.php?subrubro=26 o Datos Abiertos MGP - Salud: https://datos.mardelplata.gov.ar/?q=dataset/centros-de-salud-p%C3%BAblica-municipal/resource/7bdb2ab0-58d1-4e28-b028-d0c55a6998f9#{} - https://datos.mardelplata.gov.ar/?q=dataset/hospitales-y-cl%C3%ADnicas - Espacios verdes: https://datos.mardelplata.gov.ar/?q=dataset/espacios-p%C3%BAblicos/resource/2b70b4a7-39af-44d5-b3b3-a18193e38ac1#{} - Educación: https://datos.mardelplata.gov.ar/?q=search/field_topic/educaci%C3%B3n-189",,"    Creative Commons 3.0",,"Yes",,"3",,"    Municipalidad de General Pueyrredon",,,,,,"CSV","JSON","KML",,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Comisarías","Parques","Dirección","Teléfono","Latitud y longitud",,,"http://www.mardelplata.gob.ar/Contenido/gis","Datos sobre lugares públicos","https://datos.mardelplata.gov.ar/?q=dataset/centros-de-salud-p%C3%BAblica-municipal/resource/7bdb2ab0-58d1-4e28-b028-d0c55a6998f9#{}","Salud","https://datos.mardelplata.gov.ar/?q=dataset/hospitales-y-cl%C3%ADnicas","Salud","https://datos.mardelplata.gov.ar/?q=dataset/espacios-p%C3%BAblicos/resource/2b70b4a7-39af-44d5-b3b3-a18193e38ac1#{}","Espacios verdes","https://datos.mardelplata.gov.ar/?q=search/field_topic/educaci%C3%B3n-189","Educación",,,,,,,,,,"Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"70bde3ae-2f05-437c-b51d-649b02cb10ec","ar-cities","2018-05-30T16:53:52","2018","formosa","maps","No",,"No",,"Yes",,"Yes",,"Yes",,"3",,"Portal Ciudad de Formosa - Transporte urbano: http://mapa.formosa.gob.ar/",,,,"Yes",,"3",,"Municipalidad de Formosa Ciudad",,,,,,"KML",,,,,,,,"Centros de salud","Establecimientos Educativos","Centros de Atención Ciudadana","Comisarías","Parques","Dirección","Teléfono","Latitud y longitud",,,"http://mapa.formosa.gob.ar/","Mapa interactivo",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"7d3621f2-8fb3-430c-9345-906cbeb2d9eb","ar-cities","2018-05-30T16:51:09","2018","coronel-pringles","maps","No",,"Yes",,"Yes",,"Yes",,"Yes",,"3",,"Ciudad Abierta Crel. Pringles - Secciones - Mirá tu ciudad - Salud: http://ciudadabierta.coronelpringles.gov.ar/miratuciudad/salud.html# - Estado: https://www.google.com/maps/d/viewer?mid=1bvtzh_elih1CGWJWpu3gLxHS3rY&ll=-37.982274277511905%2C-61.34861110485838&z=13",,,,"Yes",,"3",,"Municipalidad de Coronel Pringles",,,,,,"KML","KMZ",,,,,,,"Centros de salud","Dirección","Teléfono","Latitud y longitud",,,,,,,"http://ciudadabierta.coronelpringles.gov.ar/miratuciudad/salud.html#","Salud","https://www.google.com/maps/d/viewer?mid=1bvtzh_elih1CGWJWpu3gLxHS3rY&ll=-37.982274277511905%2C-61.34861110485838&z=13"," Dependencias estatales",,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","70","78"
"9f21067d-d74d-4069-abf8-45982e7149f1","ar-cities","2018-05-30T16:48:12","2018","catamarca","maps",,,,,,,"No",,,,,,,,,,"Yes",,,,"Municipalidad de Catamarca Ciudad",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"9c9a1bcb-6365-4a90-acca-32eb7013b9e8","ar-cities","2018-05-30T16:45:26","2018","villa-la-angostura","law","No",,"No",,"Yes",,"Yes",,"Yes",,"3",,"Portal La Angostura - Gobierno Abierto - Ordenanzas: https://villalaangostura.gov.ar/gobiernoabierto/ordenanzas",,,,"Yes",,"1",,"Municipalidad de Villa La Angostura",,,,,,,,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"https://villalaangostura.gov.ar/gobiernoabierto/ordenanzas","Ordenanzas",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","45","50"
"572b157c-e7fe-4f2c-a2ab-89aa0953becd","ar-cities","2018-05-30T16:43:59","2018","vicente-lopez","law","No",,"No",,"Yes",,"Yes",,"Yes",,"1",,"Googlear: ""Municipalidad de Vicente López"" y hacer click en el primer link: https://www.vicentelopez.gov.ar/sec_gobierno/legislacion.php",,,,"Yes",,"1",,"Municipalidad de Vicente López",,,,,,,,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda",,,,,,,,,"https://www.vicentelopez.gov.ar/sec_gobierno/legislacion.php","Digesto municipal",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","45","50"
"9b421778-19d5-4769-b7b9-2444a316281f","ar-cities","2018-05-30T16:42:24","2018","ushuaia","law","No",,"No",,"Yes",,"Yes",,"Yes",,"1",,"Buscar ""ordenanzas Ushuaia"", e ir al primer link: http://www.concejoushuaia.com/bibioteca/buscarDocumentos.php?pageNum_buscar=756&totalRows_buscar=3782",,,,"Yes",,"1",,"    Concejo deliberante de Usuahia",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"http://www.concejoushuaia.com/bibioteca/buscarDocumentos.php?pageNum_buscar=756&totalRows_buscar=3782","Buscador de ordenanzas",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"fe8b5299-6dfa-48cc-80fe-f46d7684bf08","ar-cities","2018-05-30T16:38:53","2018","trenque-lauquen","law","No",,"No",,"Yes",,"Yes",,"Yes",,"2",,"Municipalidad de Trenque Lauquen - HCD: http://hcdtrenquelauquen.com/buscador-de-ordenanzas/",,,,"Yes",,"1",,"    Honorable Concejo Deliberante de Trenque Lauquen",,,,,,,,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda",,,,,,,,,"http://hcdtrenquelauquen.com/buscador-de-ordenanzas/","Buscador de ordenanzas",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","45","50"
"3a0a26af-8963-4219-8e7b-e92dfe9794de","ar-cities","2018-05-30T16:37:02","2018","tigre","law","No",,"No",,"Yes",,"Yes",,"Yes",,"2",,"Google: ""Municipalidad de Tigre HCD"" y click en el primer link: http://servicios.tigre.gov.ar/digesto/index.php?option=com_content&view=article&id=121&Itemid=53",,,,"Yes",,"1",,"    Municipalidad de Tigre",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda",,,,,,,,,"http://servicios.tigre.gov.ar/digesto/index.php?option=com_content&view=article&id=121&Itemid=53","Digesto municipal",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"51fc0049-236b-4bd7-92da-c1b234d14c26","ar-cities","2018-05-30T16:18:31","2018","santa-rosa","law","No",,"No",,"Yes",,"Yes",,"Yes",,"2",,"Municipalidad de Santa Rosa - Institucional - HCD - Digesto: http://www.hcdsantarosa.gov.ar/",,,,"Yes",,"1",,"    Concejo Deliberante Santa Rosa",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"http://www.hcdsantarosa.gov.ar/","HCD de Santa Rosa",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"4c43e4fe-2777-42ba-827f-0e508c320f42","ar-cities","2018-05-30T16:16:53","2018","san-pedro","law","No",,"No",,"Yes",,"Yes",,"Yes",,"2",,"HCD San Pedro - Digesto: http://www.hcdsanpedro.gov.ar/legislacion.php",,,,"Yes",,"1",,"Municipalidad de San Pedro",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"http://www.hcdsanpedro.gov.ar/legislacion.php","Digesto municipal",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"e8efe008-32b9-400c-9a46-c7edd7a23004","ar-cities","2018-05-30T16:15:51","2018","san-miguel","law",,,,,,,"No",,,,,,,,,,"Yes",,,,"    Honorable Concejo Deliberante de San Miguel",,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"91583c53-4a91-41e7-988c-9f177e87d0cb","ar-cities","2018-05-30T16:14:58","2018","san-luis","law","No",,"No",,"No",,"Yes",,"Yes",,"2",,"Google: ""Municipalidad de San Luis Digesto"", click en primer link: http://concejodeliberanteciudadsanluis.com/ordenanzas/",,,,"Yes",,"1",,"    Concejo Deliberante San Luis",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"http://concejodeliberanteciudadsanluis.com/ordenanzas/","Digesto municipal",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","40","44"
"145f7fdc-3a5e-4d43-b55f-8087571bfc8c","ar-cities","2018-05-30T16:12:09","2018","san-juan","law","No",,"No",,"Yes",,"Yes",,"Yes",,"2",,"Municipalidad de San Juan - HCD - Digesto:http://www.concejosanjuan.gob.ar/",,,,"Yes",,"1",,"    Municipalidad de San Juan ",,,,,,"HTML",,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda",,,,,,,,,"http://www.concejosanjuan.gob.ar/","Digesto",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"50052f6d-8ce8-4cfb-9e9b-109e70a443fa","ar-cities","2018-05-30T16:10:21","2018","san-isidro","law","No",,"No",,"Yes",,"Yes",,"Yes",,"1",,"Municipio San Isidro - Mi Municipio - Boletín y Digesto: http://sanisidro.gob.ar/app/boletin",,,,"Yes",,"1",,"Municipalidad de San Isidro",,,,,,,,,,,,,,"Contenido de la ley / ordenanza municipal","Fecha de la última enmienda","Enmiendas a la ley (si corresponde)",,,,,,,,"http://sanisidro.gob.ar/app/boletin","Digesto municipal",,,,,,,,,,,,,,,,,,"Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","45","50"
