"id","site","timestamp","year","place","dataset","answers","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score","relativeScore"
"b17fdeae-9953-41ca-b6c3-aa24b6b0cbd8","ar-cities","2018-05-30T15:51:15","2018","lujan","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""    Portal Municipalidad de Luján - HCD - Digesto: http://ga.lujan.gov.ar/hcd/index.php/s/honorable-concejo-deliberante/custom_pages/container/view?id=8"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""     Honorable Concejo Deliberante de Luján"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://ga.lujan.gov.ar/hcd/index.php/s/honorable-concejo-deliberante/custom_pages/container/view?id=8"",""descValue"":""Digesto municipal""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"3cad9d86-9f71-4c1e-a245-ae2517868b5d","ar-cities","2018-05-30T15:48:47","2018","lincoln","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Lincoln HCD - buscador de normas: http://www.concejolincoln.gob.ar/index.php?seccion_generica_id=207"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Lincoln"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.concejolincoln.gob.ar/index.php?seccion_generica_id=207"",""descValue"":""Buscador de normas""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"831bf86b-ec03-47d8-b367-b352bb6dba34","ar-cities","2018-05-30T15:47:31","2018","la-plata","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Portal de La Plata - Transparencia - Digesto: http://www.concejodeliberante.laplata.gov.ar/digesto/digesto.html"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de La Plata"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.concejodeliberante.laplata.gov.ar/digesto/digesto.html"",""descValue"":""Digesto municipal""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"c0775578-94db-461a-8583-3f490092721f","ar-cities","2018-05-30T15:46:10","2018","junin","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Portal Municipalidad Junin - Transparencia - HCD - Ordenanzas: http://junin.gob.ar/ga/?seccion=boletin&sub=hcd&sub_hcd=ords&pg=1#barraNav"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Secretaría del Consejo Deliberante"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":"" http://junin.gob.ar/ga/?seccion=boletin&sub=hcd&sub_hcd=ords&pg=1#barraNav"",""descValue"":""Ordenanzas""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"0995edf6-f62a-46a0-b24b-9740a3fd0684","ar-cities","2018-05-30T15:44:53","2018","gualeguaychu","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Portal Municipalidad de Gualeguaychu - HCD: http://www.gualeguaychu.gov.ar/ordenanzas/"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Consejo deliberante de Gualeguaychu"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.gualeguaychu.gov.ar/ordenanzas/"",""descValue"":""Ordenanzas""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"3df79003-88fa-4f11-9c96-0640570516aa","ar-cities","2018-05-30T15:42:51","2018","godoy-cruz","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Portal Godoy Cruz - Transparencia - Digesto: https://webapps.godoycruz.gob.ar/leyes/servlet/com.leyes.index"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Godoy Cruz"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://webapps.godoycruz.gob.ar/leyes/servlet/com.leyes.index"",""descValue"":""Digesto municipal""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","45","50"
"87104f4d-430b-45ed-a5ca-79b0babae65e","ar-cities","2018-05-30T15:39:46","2018","general-pueyrredon","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Googlear \""digesto municipal Gral Pueyrredon\"" hacer click en el primer link"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Consejo deliberante de General Pueyrredón"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda"",""Enmiendas a la ley (si corresponde)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.concejomdp.gov.ar/biblioteca/consultas.php"",""descValue"":""Biblioteca del Consejo Deliberante""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"ef7d4aa2-352a-48e0-a43f-c7c5b967a7df","ar-cities","2018-05-30T15:38:18","2018","formosa","law","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Formosa Ciudad"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
"205ba475-a075-4290-9721-3516ddc9b5a3","ar-cities","2018-05-30T15:37:29","2018","coronel-pringles","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""HCD Coronel Pringles - Digesto: http://hcdcoronelpringles.gob.ar/project/digesto/"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Coronel Pringles"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://hcdcoronelpringles.gob.ar/project/digesto/"",""descValue"":""Digesto municipal""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"cff357c7-561c-4e4c-a626-3ea67787bc3b","ar-cities","2018-05-30T15:36:23","2018","catamarca","law","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Datos abiertos Catamarca - Digesto - Ordenanzas: http://www.concejosfvcatamarca.gob.ar/digesto.php"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Catamarca"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Contenido de la ley / ordenanza municipal"",""Fecha de la última enmienda""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.concejosfvcatamarca.gob.ar/digesto.php"",""descValue"":""Digesto municipal""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"5274fa8d-3928-4696-910e-6950727bdef2","ar-cities","2018-05-30T15:33:46","2018","villa-maria","spending","[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""XLS""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Datos Villa María - Economía - Gastos: Finalidad de gasto: http://datos.villamaria.gob.ar/datasets/180443/ejecucion-presupuestaria-2017-por-finalidad-del-gasto-por-reparticion/ - objeto de gasto: http://datos.villamaria.gob.ar/datasets/180442/ejecucion-presupuestaria-2017-por-objeto-del-gasto/"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""    http://opendatacommons.org/licenses/pddl/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Villa Maria"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""La oficina gubernamental que realizó el gasto"",""Objeto del gasto"",""Monto del gasto""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://datos.villamaria.gob.ar/datasets/180443/ejecucion-presupuestaria-2017-por-finalidad-del-gasto-por-reparticion/"",""descValue"":""Finalidad de gasto""},{""urlValue"":""http://datos.villamaria.gob.ar/datasets/180442/ejecucion-presupuestaria-2017-por-objeto-del-gasto/"",""descValue"":""Gasto por objeto""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"fb86ad1a-aee4-4ee4-91ad-d7b8b7e66401","ar-cities","2018-05-30T15:31:10","2018","villa-maria","public_works","[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""XLS""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Datos Villa María - categoría por defecto - obras públicas: http://datos.villamaria.gob.ar/datasets/180444/obra-publica-2016-2018/"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""http://opendatacommons.org/licenses/pddl/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Villa María"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Localización de la obra"",""Responsables""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://datos.villamaria.gob.ar/datasets/180444/obra-publica-2016-2018/"",""descValue"":""Obras publicas de Villa María""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","Yes","Roque De Benedictis","Roque De Benedictis","90","100"
"4d4ba0a6-d6d0-420e-84e8-4421cf895ce2","ar-cities","2018-05-30T15:23:07","2018","villa-la-angostura","transport","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Villa La Angostura"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","anonymous","Roque De Benedictis","0","0"
"9eacc61b-7818-4f6b-8558-f15fe957b8a3","ar-cities","2018-05-30T15:21:47","2018","vicente-lopez","transport","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""KML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Google: \""Municipalidad Vicente López Colectivos\"" - Segundo link: https://www.vicentelopez.gov.ar/modernizacion/servicios/colectivos"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Municipalidad de Vicente López"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Recorridos del transporte"",""Paradas o estaciones"",""Línea de transporte""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://www.vicentelopez.gov.ar/modernizacion/servicios/colectivos"",""descValue"":""Transportes en Vicente López""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"e053e41c-427a-4a52-aaeb-bfac318fa773","ar-cities","2018-05-29T19:54:42","2018","ushuaia","transport","[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""KML"",""KMZ""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Municipalidad de Ushuaia - Servicios - Colectivos: https://www.ushuaia.gob.ar/transporte/parada o     Buscar \""transporte público usuahia\"" y entrar al primer link."",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Ushuaia"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Tabla de horarios por estación"",""Recorridos del transporte"",""Paradas o estaciones"",""Línea de transporte""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://www.ushuaia.gob.ar/transporte/parada"",""descValue"":""Colectivos""},{""urlValue"":""http://www.ushuaia.gob.ar/documents/18/258609/recorrido-colectivos-ushuaia.pdf"",""descValue"":""Recorridos y horarios""}],""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","55","61"
"eed0a8a8-fdde-49fc-84c3-83aa1a0362c2","ar-cities","2018-05-29T19:52:05","2018","trenque-lauquen","transport","[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""    Municipalidad de Trenque Lauquen"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]","Yes","Yes",,,"Yes","No","Roque De Benedictis","Roque De Benedictis","0","0"
